acc,373158245932813,6.183874,-6.694601,4.946967
acc,373158265677709,4.516605,-7.183282,4.906243
acc,373158285361563,2.751122,-6.30653,4.328928
acc,373158305045365,2.137874,-7.324617,3.444988
acc,373158324729219,2.724771,-8.577463,4.62597
acc,373158344413073,2.787055,-7.137768,5.838093
acc,373158364096875,1.97498,-8.189392,6.379476
acc,373158383780730,0.46821,-8.622978,5.814138
acc,373158403464584,-0.089941,-8.855342,4.288205
acc,373158423148386,0.092117,-9.820728,3.260535
acc,373158442832240,-0.022867,-10.211194,3.181484
acc,373158458361459,-0.437288,-9.650647,3.912111
acc,373158478045261,-0.693607,-8.812222,4.089378
acc,373158497729115,-0.576227,-8.306772,3.025776
acc,373158517412969,-0.128269,-8.711612,1.578894
acc,373158537096771,0.204706,-9.693767,1.023138
acc,373158556780625,0.120863,-9.942899,1.686692
acc,373158576464480,0.58559,-10.869957,2.474811
acc,373158596148334,1.577327,-12.371936,2.632914
acc,373158615832136,2.664884,-12.118012,1.519006
acc,373158635515990,2.995463,-10.553751,0.656627
acc,373158655230365,3.036186,-8.908043,0.517687
acc,373158674944688,3.093678,-8.41936,0.826707
acc,373158694598021,3.081701,-10.244732,1.114167
acc,373158714281875,3.5081,-11.032851,0.682977
acc,373158733965677,4.13093,-9.480567,0.491337
acc,373158753649532,3.613502,-8.337914,0.287719
acc,373158773333386,3.402698,-7.731852,0.038587
acc,373158793017188,4.006364,-9.260181,0.584762
acc,373158812701042,3.929708,-9.715326,1.183637
acc,373158832384896,3.254177,-8.630164,1.138122
acc,373158852068698,2.890061,-8.884088,0.476964
acc,373158871752552,3.31646,-10.639989,0.481755
acc,373158891466927,4.250705,-11.284378,0.019423
acc,373158911150730,3.999177,-10.304619,1.229151
acc,373158930834584,2.616974,-8.836178,3.059313
acc,373158950518438,1.766572,-9.066146,3.286885
acc,373158970202240,2.626556,-6.792816,2.189747
acc,373158989916615,3.627875,-6.895823,0.402703
acc,373159009569948,3.587152,-14.693175,2.20891
acc,373159029284271,2.497199,-9.916548,5.826116
acc,373159048968125,1.790527,-6.593989,4.760118
acc,373159068651980,1.162905,-11.320311,2.275985
acc,373159088335834,0.844304,-7.247961,0.158362
acc,373159108019636,2.755913,-6.411932,0.723701
acc,373159127703490,4.051878,-11.744314,5.521887
acc,373159147387344,2.909225,-9.595551,5.205681
acc,373159167101667,2.5499,-9.461403,2.585004
acc,373159186785521,2.480431,-9.504522,1.365695
acc,373159206469375,2.307955,-9.23383,1.92145
acc,373159226153177,2.914016,-7.315035,3.95523
acc,373159245837032,4.4663,-7.329408,4.273831
acc,373159265520886,5.11548,-9.600342,3.260535
acc,373159285235209,4.099789,-10.560938,2.764667
acc,373159304919063,3.601525,-8.421756,2.97068
acc,373159324602917,3.666203,-7.547399,1.863958
acc,373159344286719,2.779868,-7.952238,1.911868
acc,373159363970573,1.031153,-8.611,2.01248
acc,373159383654427,-0.940343,-6.342462,4.182803
acc,373159403338230,-0.614555,-7.798926,9.527163
acc,373159423022084,0.611941,-9.126033,9.230121
acc,373159442736459,1.196442,-10.587288,6.786711
acc,373159462540469,2.410961,-11.234073,3.998349
acc,373159482193802,3.232618,-9.205085,3.521645
acc,373159501877657,5.395754,-5.724423,3.377914
acc,373159521561459,9.389052,-6.888636,1.576499
acc,373159541245313,9.532783,-7.288684,0.908154
acc,373159560959688,8.65603,-6.313716,1.875936
acc,373159580643490,6.876173,-7.382109,4.978108
acc,373159600357865,5.28077,-7.547399,4.292995
acc,373159620072240,2.43252,-8.769103,1.408813
acc,373159639695052,0.690992,-7.420437,1.686692
acc,373159659378855,0.786812,-7.959424,4.836774
acc,373159679062709,-1.182289,-11.332289,7.898223
acc,373159698746563,-1.484122,-10.647176,8.525844
acc,373159718460886,2.008517,-8.385823,7.189155
acc,373159738144740,5.273583,-6.570035,5.981823
acc,373159757828594,6.823472,-5.446545,2.920374
acc,373159777512396,7.489421,-5.343538,1.404022
acc,373159797196250,7.043858,-7.398878,1.171659
acc,373159816880105,7.417556,-8.644538,1.844795
acc,373159836594427,6.943247,-7.430019,4.369651
acc,373159856278282,6.653391,-6.220292,4.973318
acc,373159875962136,7.314549,-7.140163,5.29671
acc,373159895645938,7.625965,-8.519972,6.166276
acc,373159915329792,5.558648,-6.730533,4.796051
acc,373159935013646,4.109371,-4.768619,1.981338
acc,373159954697448,6.543199,-6.31132,2.798203
acc,373159974381302,8.380547,-6.172381,6.151904
acc,373159994095677,9.137525,-7.109022,4.803237
acc,373160013779480,9.465709,-4.878811,2.831741
acc,373160033463334,8.699148,-6.059793,0.673395
acc,373160053147188,8.648843,-8.002543,-0.078792
acc,373160072861511,8.34701,-5.010564,1.485469
acc,373160092545365,6.849823,-5.401031,3.509667
acc,373160112229219,2.925993,-6.371208,2.788621
acc,373160131913021,-0.846919,-7.281498,2.017271
acc,373160151596875,-6.26554,-9.906966,7.617949
acc,373160171280730,-9.676732,-12.815103,9.371455
acc,373160190964584,-8.378371,-14.549445,6.405827
acc,373160210648386,-8.002277,-10.742995,1.564521
acc,373160230362761,-4.579108,-9.248203,-1.944886
acc,373160250046615,-0.432498,-13.198383,-0.80942
acc,373160269730417,8.562605,-13.646341,-2.927042
acc,373160289444792,22.456505,1.282415,0.235019
acc,373160309098125,15.665262,-11.452064,-4.888956
acc,373160328781927,13.590759,-15.641793,-0.797442
acc,373160348496302,9.379471,-4.356593,1.387254
acc,373160368180157,5.388567,-6.011883,-1.611912
acc,373160387863959,3.153566,-5.9496,-1.925722
acc,373160407547813,3.167939,-6.172381,0.251787
acc,373160427231667,3.160753,-5.916063,-0.711204
acc,373160446915469,4.940609,-6.912591,-3.384582
acc,373160466799688,5.769452,-4.778201,-5.087782
acc,373160486483542,5.268793,-7.106627,-4.953634
acc,373160506167344,4.559724,-7.729456,-4.294872
acc,373160525851198,3.225431,-10.227963,-4.28529
acc,373160545565573,1.780944,-11.921581,-6.400517
acc,373160565249375,1.433597,-10.855584,-8.939747
acc,373160584933230,3.438631,-13.200779,-6.654439
acc,373160604617084,4.751365,-12.553993,-3.245643
acc,373160624300886,5.144227,-9.554828,-1.24061
acc,373160643984740,6.138359,-2.940852,-2.780916
acc,373160663668594,8.957863,-3.297781,-0.373439
acc,373160683352448,10.64669,-8.603814,-4.38111
acc,373160703036250,9.063265,-7.350967,-7.157495
acc,373160722720105,7.163633,-7.477929,-3.171382
acc,373160742434480,5.182555,-10.54896,-0.723181
acc,373160762118282,3.67818,-10.915471,-1.290915
acc,373160781802136,3.735672,-10.194426,-1.564002
acc,373160801485990,3.546428,-10.024345,-1.010641
acc,373160821169792,3.402698,-9.300904,-0.215336
acc,373160840853646,3.105656,-9.123637,0.438636
acc,373160860537500,3.098469,-9.214666,0.191899
acc,373160880251823,3.038582,-8.781081,-1.226236
acc,373160899935677,2.844547,-7.921096,-1.86823
acc,373160919650052,2.961926,-8.232512,-1.068133
acc,373160939272813,3.361974,-9.169152,-0.385416
acc,373160958956667,3.661412,-9.322464,-0.715995
acc,373160978640521,5.024452,-10.184844,-3.674438
acc,373160998324323,8.042782,-10.757368,-6.635275
acc,373161018008177,11.164118,-9.418284,-5.427944
acc,373161037722552,11.937864,-8.309168,-0.577056
acc,373161057375886,11.192864,-6.54608,1.974151
acc,373161077059688,9.384261,-8.251676,2.596982
acc,373161096743542,5.958696,-8.558299,1.988525
acc,373161116427396,3.656621,-7.00362,1.418396
acc,373161136141719,1.653983,-8.086386,-0.320738
acc,373161155825573,-0.784636,-7.686337,-0.727973
acc,373161175509427,-2.245891,-3.178006,-0.914822
acc,373161195193230,-0.782241,-6.548475,-1.34122
acc,373161214877084,0.813163,-10.891517,0.48415
acc,373161234560938,0.039416,-7.104231,3.102432
acc,373161254214219,0.274175,-4.526673,4.580455
acc,373161273898073,2.504385,-7.60489,3.183879
acc,373161293612448,2.708003,-8.788267,2.752689
acc,373161313296250,3.091283,-7.451579,5.244009
acc,373161332980105,5.01487,-6.699391,5.495536
acc,373161352663959,4.811252,-8.507994,3.468944
acc,373161372347761,4.353712,-10.69269,4.082191
acc,373161392031615,4.13093,-10.302223,7.926969
acc,373161411715469,4.794484,-9.173943,7.728143
acc,373161431399323,5.44606,-8.500808,6.451341
acc,373161451083125,4.921445,-13.310971,4.384025
acc,373161470847396,3.282923,-8.294794,4.954154
acc,373161490561771,5.077153,-4.7255,4.712208
acc,373161510276094,5.156204,-8.678075,3.562368
acc,373161529898907,4.799274,-10.536983,3.387496
acc,373161549613282,4.617217,-9.384747,4.288205
acc,373161569266563,4.006364,-8.234907,4.712208
acc,373161588950417,4.221959,-10.153703,3.507272
acc,373161608664792,3.12482,-9.801564,3.176692
acc,373161628348594,3.381139,-7.377318,3.52404
acc,373161648032448,4.478278,-7.621659,2.702384
acc,373161667716302,6.14315,-3.91103,2.563445
acc,373161687400105,7.597219,-4.782991,3.631838
acc,373161707083959,6.93606,-8.043267,5.612916
acc,373161726767813,5.458037,-9.166757,3.873783
acc,373161746451615,2.303164,-5.985532,2.666451
acc,373161766135469,1.155719,-6.531706,4.254667
acc,373161785819323,1.474321,-7.945052,5.790183
acc,373161805503177,1.749803,-8.409779,7.093335
acc,373161825217500,1.534208,-8.987094,6.628608
acc,373161844870834,4.236332,-7.636032,6.381872
acc,373161864554688,7.216334,-5.817848,3.974394
acc,373161884269011,8.037991,-3.77209,2.005293
acc,373161903952865,6.775562,-5.520805,4.57806
acc,373161923636719,6.619854,-6.122076,6.405827
acc,373161943320521,7.137282,-5.413008,5.799765
acc,373161963004375,6.998343,-5.185435,5.073928
acc,373161982688230,7.074999,-4.174534,5.370971
acc,373162002372032,8.581769,-6.205918,6.978351
acc,373162022055886,8.188907,-8.970325,5.136211
acc,373162041739740,6.60069,-13.219942,5.596148
acc,373162061423542,4.983728,-8.996676,9.333128
acc,373162081107396,3.00265,-10.467513,8.820491
acc,373162100791250,1.603678,-8.060036,6.23335
acc,373162120475052,-0.439684,-12.302466,4.173221
acc,373162140158907,-1.960827,-9.173943,4.805633
acc,373162159873282,-0.581019,-10.086629,5.193704
acc,373162179587605,-0.719957,-9.571596,4.357674
acc,373162199210417,-0.92597,-4.890789,1.964569
acc,373162218894271,-0.451661,-4.093088,0.987206
acc,373162238578125,0.178355,-7.288684,1.198009
acc,373162258261927,0.947311,-10.649571,3.433011
acc,373162277945782,2.034868,-9.339232,4.889475
acc,373162297629636,2.300768,-8.290004,4.899057
acc,373162317313438,1.905511,-3.671479,2.929956
